agent_id,gender,age,last_lat,last_lon,last_known_location,last_node_id,home_id,home_type,home_building_id,home_lat,home_lon,profession,work_place,work_place_type,work_place_building_id,work_place_lat,work_place_lon,last_infection_status,last_health_status,last_activities,eating_out_preference,vaccinated
2942,M,58,36.09370095,140.09310055,house,1565,278,house,1565,36.09370095,140.09310055,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,going home,0.67,False
4843,M,36,36.09856830666667,140.10475,restaurant,177,1216,house,297,36.0854845,140.09756665,restaurant_worker,177,restaurant,177,36.09856830666667,140.10475,Susceptible,Normal,go to work,0.54,False
2199,M,36,36.11913275,140.0980782,residential,939,2858,residential,939,36.11913275,140.0980782,teacher,1766,school,1766,36.0830671,140.11150469999998,Susceptible,Normal,idle,0.04,False
545,M,45,36.095531083333334,140.09818078333333,apartments,460,253,apartments,460,36.095531083333334,140.09818078333333,university_student,564,university,564,36.10939982222222,140.10287375555552,Susceptible,Normal,do groceries,0.11,False
2754,M,23,36.085257633333335,140.09594855555557,house,341,1484,house,341,36.085257633333335,140.09594855555557,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,do groceries,0.54,False
2835,M,46,36.08223765,140.11593895,apartments,68,2131,apartments,68,36.08223765,140.11593895,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.69,False
3946,F,35,36.089253625,140.10214307500001,apartments,165,211,apartments,165,36.089253625,140.10214307500001,salaryman,159,office,159,36.090162275,140.10281089999998,Susceptible,Normal,idle,0.31,False
445,M,7,36.0854598,140.11571444999998,school,39,2797,apartments,889,36.099997450000004,140.09887329999998,student,39,school,39,36.0854598,140.11571444999998,Susceptible,Normal,going home,0.63,False
2913,M,32,36.10629951,140.10484349000004,apartments,1049,2951,apartments,1049,36.10629951,140.10484349000004,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,do groceries,0.53,False
449,M,6,36.0890647,140.0973683,school,838,69,apartments,1295,36.0977204875,140.099213275,student,838,school,838,36.0890647,140.0973683,Susceptible,Normal,going home,0.56,False
68,F,5,36.08547191428571,140.11031189285714,school,710,608,apartments,1089,36.1030518,140.0992522,student,710,school,710,36.08547191428571,140.11031189285714,Susceptible,Normal,going home,0.31,False
1856,F,33,36.09627515,140.100509625,restaurant,639,2723,apartments,489,36.095381033333325,140.0988301222222,university_student,1500,university,1500,36.11552065,140.10382934999998,Susceptible,Normal,going home,0.51,False
271,M,11,36.102858850000004,140.099634275,apartments,981,1713,apartments,981,36.102858850000004,140.099634275,student,120,school,120,36.0939951,140.10705132500001,Susceptible,Normal,do groceries,0.13,False
1768,M,54,36.10278495,140.0981559875,residential,1670,449,residential,1670,36.10278495,140.0981559875,university_student,1125,university,1125,36.10336325454546,140.10199777272726,Susceptible,Normal,idle,0.42,False
2348,M,39,36.115638450000006,140.103713675,university,1494,3286,apartments,369,36.0849666,140.1002877,university_professor ,1494,university,1494,36.115638450000006,140.103713675,Recovered,Normal,going home,0.29,False
3655,M,43,36.0893546,140.11080715,apartments,779,2914,apartments,779,36.0893546,140.11080715,retailer,990,retail,990,36.105159325,140.10951597500002,Susceptible,Normal,do groceries,0.39,False
2051,F,52,36.09606440833333,140.09748159166668,apartments,471,1358,apartments,471,36.09606440833333,140.09748159166668,medical_doctor,30,hospital,30,36.0867734,140.114492675,Recovered,Normal,idle,0.08,False
3963,F,58,36.0975035,140.1003988,apartments,1315,555,apartments,1315,36.0975035,140.1003988,salaryman,1643,office,1643,36.11384895,140.09266365,Susceptible,Normal,idle,0.29,False
4865,F,63,36.100669525,140.10010244999998,apartments,1675,1662,apartments,1675,36.100669525,140.10010244999998,scientist,579,laboratory,579,36.10811785,140.100234775,Susceptible,Normal,idle,0.35,False
4582,F,54,36.08129725,140.113095075,office,9,3089,apartments,980,36.102840799999996,140.0994733,salaryman,9,office,9,36.08129725,140.113095075,Susceptible,Normal,going home,0.47,False
4087,F,41,36.081223375,140.116780675,office,676,41,apartments,368,36.084933674999995,140.10090184999999,salaryman,676,office,676,36.081223375,140.116780675,Susceptible,Normal,going home,0.31,False
1131,M,53,36.115279107142854,140.1038437357143,university,1501,171,house,1703,36.10028943333334,140.0958472833333,university_student,1501,university,1501,36.115279107142854,140.1038437357143,Susceptible,Normal,going home,0.45,False
2513,M,51,36.0848941,140.1019703,apartments,391,2521,apartments,391,36.0848941,140.1019703,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Infectious,Normal,going home,0.67,False
4810,F,47,36.09627515,140.100509625,restaurant,639,1258,residential,938,36.1192467,140.0977595,restaurant_worker,639,restaurant,639,36.09627515,140.100509625,Susceptible,Normal,go to work,0.39,False
501,M,53,36.09812263333333,140.1080869,restaurant,1220,2136,residential,1728,36.09177627857143,140.10604565,university_student,1757,university,1757,36.10404952499999,140.10260707499998,Susceptible,Normal,idle,0.69,False
3250,F,64,36.106794574999995,140.10742785,apartments,1447,2418,apartments,1447,36.106794574999995,140.10742785,retailer,857,retail,857,36.106207337499995,140.1091166625,Recovered,Normal,idle,0.69,False
1168,M,39,36.084758755555555,140.11856474444443,apartments,1719,280,apartments,1719,36.084758755555555,140.11856474444443,university_student,815,university,815,36.101476487499994,140.103694325,Susceptible,Normal,going home,0.38,False
833,M,30,36.089670325,140.10055515,residential,426,3262,residential,426,36.089670325,140.10055515,university_student,634,university,634,36.1035635875,140.104617475,Susceptible,Normal,do groceries,0.6,False
4001,F,31,36.0966645,140.0981654125,apartments,621,518,apartments,621,36.0966645,140.0981654125,salaryman,700,office,700,36.0793859,140.10936577272727,Recovered,Normal,idle,0.6,False
4614,M,34,36.098266349999996,140.1005517,apartments,1321,1869,apartments,1321,36.098266349999996,140.1005517,salaryman,1643,office,1643,36.11384895,140.09266365,Susceptible,Normal,idle,0.22,False
4271,F,56,36.09650056,140.10655332,apartments,1341,2908,apartments,1341,36.09650056,140.10655332,salaryman,676,office,676,36.081223375,140.116780675,Susceptible,Normal,idle,0.1,False
4673,F,57,36.1072835,140.108540325,apartments,1250,2156,apartments,1250,36.1072835,140.108540325,salaryman,678,office,678,36.08114555,140.1168371,Recovered,Normal,idle,0.24,False
2670,F,38,36.082676766666665,140.11130317777778,train_station,10,246,residential,754,36.117103549999996,140.10046914999998,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Infectious,Symptomatics,going home,0.08,False
