Day,Hour,Minute,CurrentStep,Susceptible,Exposed,Infectious,Recovered
0,0,5,300,4990,0,10,0
0,0,10,600,4990,0,10,0
0,0,15,900,4990,0,10,0
0,0,20,1200,4990,0,10,0
0,0,25,1500,4989,1,10,0
0,0,30,1800,4989,1,10,0
0,0,35,2100,4989,1,10,0
0,0,40,2400,4989,1,10,0
0,0,45,2700,4988,2,10,0
0,0,50,3000,4988,2,10,0
0,0,55,3300,4987,3,10,0
0,1,0,3600,4987,3,10,0
0,1,5,3900,4987,3,10,0
0,1,10,4200,4987,3,10,0
0,1,15,4500,4987,3,10,0
0,1,20,4800,4987,3,10,0
0,1,25,5100,4987,3,10,0
0,1,30,5400,4987,3,10,0
0,1,35,5700,4987,3,10,0
0,1,40,6000,4987,3,10,0
0,1,45,6300,4987,3,10,0
0,1,50,6600,4987,3,10,0
0,1,55,6900,4987,3,10,0
0,2,0,7200,4987,3,10,0
0,2,5,7500,4987,3,10,0
0,2,10,7800,4986,4,10,0
0,2,15,8100,4986,4,10,0
0,2,20,8400,4986,4,10,0
0,2,25,8700,4986,4,10,0
0,2,30,9000,4986,4,10,0
0,2,35,9300,4986,4,10,0
0,2,40,9600,4986,4,10,0
0,2,45,9900,4986,4,10,0
0,2,50,10200,4986,4,10,0
0,2,55,10500,4986,4,10,0
0,3,0,10800,4986,4,10,0
0,3,5,11100,4986,4,10,0
0,3,10,11400,4986,4,10,0
0,3,15,11700,4986,4,10,0
0,3,20,12000,4986,4,10,0
0,3,25,12300,4986,4,10,0
0,3,30,12600,4986,4,10,0
0,3,35,12900,4986,4,10,0
0,3,40,13200,4986,4,10,0
0,3,45,13500,4986,4,10,0
0,3,50,13800,4986,4,10,0
0,3,55,14100,4986,4,10,0
0,4,0,14400,4986,4,10,0
0,4,5,14700,4986,4,10,0
0,4,10,15000,4986,4,10,0
0,4,15,15300,4986,4,10,0
0,4,20,15600,4986,4,10,0
0,4,25,15900,4986,4,10,0
0,4,30,16200,4986,4,10,0
0,4,35,16500,4986,4,10,0
0,4,40,16800,4986,4,10,0
0,4,45,17100,4986,4,10,0
0,4,50,17400,4986,4,10,0
